error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
XIXI;True;3.367480603634333e-06;0.00028261410422385593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXX;False;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXX;True;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXY;False;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXY;True;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXZ;False;7.512508089888278e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXZ;True;7.512508089888278e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYI;False;3.367480603634333e-06;2.826159957848932e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYI;True;3.367480603634333e-06;2.826159957848932e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYX;False;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYX;True;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYY;False;9.430913580246933e-09;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYY;True;9.430913580246933e-09;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYZ;False;7.512508089888278e-08;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYZ;True;7.512508089888278e-08;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZI;False;2.8261817357125436e-05;2.826159957848932e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZI;True;2.8261817357125436e-05;2.826159957848932e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZX;False;7.557598981251491e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZX;True;7.557598981251491e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZY;False;7.557598981251491e-08;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZY;True;7.557598981251491e-08;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZZ;False;0.0;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZZ;True;0.0;7.531764941781323e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXII;False;3.367094688583087e-06;0.0002609266387153637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXII;True;3.367094688583087e-06;0.0002542066129666873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIX;False;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIX;True;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIY;False;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIY;True;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIZ;False;7.531803842450577e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIZ;True;7.531803842450577e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXI;False;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXI;True;9.430913580246933e-09;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXX;False;2.528395061728408e-11;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
