error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
YZXX;True;6.211167431025217e-05;0.00011447958688342818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXY;False;6.211167431025217e-05;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXY;True;6.211167431025217e-05;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXZ;False;0.0001108501123858725;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXZ;True;0.0001108501123858725;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYI;False;0.001551208525728598;0.0010951355542526272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYI;True;0.0010220754047506444;0.001688740540397568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYX;False;6.211167431025217e-05;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYX;True;6.211167431025217e-05;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYY;False;6.211167431025217e-05;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYY;True;6.211167431025217e-05;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYZ;False;0.0001108501123858725;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZYZ;True;0.0001108501123858725;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZI;False;0.00023885504134480405;0.0010951355542526272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZI;True;0.00023885504134480405;0.001688740540397568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZX;False;0.0001085987216243517;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZX;True;0.0001085987216243517;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZY;False;0.0001085987216243517;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZY;True;0.0001085987216243517;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZZ;False;0.0002541905831125949;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZZZ;True;0.0002541905831125949;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIII;False;0.01965402382207343;0.0045618204242652855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIII;True;0.012237692982188719;0.007184434732355775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIIX;False;0.004285040152531094;0.004299315484066692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZIIX;True;0.0067026522350211665;0.006726632065357929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
